x0;x1;x2;y;y_hat;right
"&qqw*8,Ca_|\\vVq.\"w0x_=a&X#Aq";"(Pd|c: \"?U9@MyA~Yq/oS0F!+'R@Pn;r/\tO9cG;wA2ioI";"VhG-V|+3\"v&=WUL)Wv!d-T4DvLpG$*";False;False;True
"Vyt4KZ4YP!l\\$|qx";"S\t";"7C49-%LPcF{2S)d(5@:<\tbsmCj50<@qsi@[xGs5~UrNN";False;False;True
"Vd1kf%['S3(PN]*b#";"9^t?";"8B+";False;False;True
"ZdN.\"~tSQCp]Ns \"u~v:Vc{@\tiAP\tyRo4t*{IU>9<|}Gewlme";"ZdN.\"~tSQCp]Ns \"u~v:Vc{@\tiAP\tyRo4t*{IU>9<|}Gewlme";"ZdN.\"~tSQCp]Ns \"u~v:Vc{@\tiAP\tyRo4t*{IU>9<|}Gewlme";False;False;True
"3\";{}i=8<5|l>d98E^pRV\nn4-|";".v0<CWFY5O\tWV\n\nncyq`v4T=y0qpkV+=?!a}ztA~j<iMzT";"R}P`,&D=6b#Tl0_)cbg%f<T\tew0M9Zoa=exo_:s~]AkID|t>>";True;True;True
"=8Q?";"%Jl1Ik$W';JO?Sq\nknhOY8CYR9/K)G'\\=~J,\nKqG8+m";"Re\tN'f%7L/b%]m/n5~UX\"gO-=|c;fIa>dLH\\6ZsNCF8";False;False;True
",23q3!N30$O${B9iy1";"o%HB#|io8ByG=\t|>+k>k:,**pbN";"-kK,\t!HD=?eBJ!WK|ihw9_(\\z]huWxHSa";True;True;True
".J~9!MW<V?/545X(";"]yJ?m6O49*D[P80sVZ/z-DyxakAVoAI`[N5UaS5G:/+K";"b}";False;False;True
"HM5L9@v[I9M|-xNjJ.\t Q\\.q.<t";"@0pA>{8NT=1sy?-J;|tb-zz]+d]\\";"&bxs?t~iz2\\Eq.`:.^SI-sMU7uvnw(`G*gf";True;True;True
"v>qoUl[>h`f2D:dH6lA>`";"#]do34#SA!2ZHP;Av4d'z5|O_:<3HQGi|Ict ";"qc~V^dBz3v>fy.iK)d0'bkD\tz,@$} 2~5,vJ\"=5L";True;True;True
"}so!iA1dS%Pki5Q2]\tAui a<Mc |xP9f9`o{6u{f\"-d";")eE2N@\n3`8";"zRAY*H)8!j;+]\n/^{y*+,|,/hiD7";False;False;True
"5Goh";"x|a2";"#VZtZZ?|7O))\"`\nGK";False;False;True
"@u\nKhz";"@tZ-DUK}diD.P7j_*:+1+j/PMJK3g~?W";"tJu5Hp8Lsq31?GfWPe(Z7m?deJtH<fy!g4'iHHoaOBs<";True;True;True
"<xuT!u  U[bj]|Jk.e*8'ayw~>(R6x2#";"%u0Z]k|Z3C^NX -4_\t5V9M>t,Ilxh[";"gCH#*_9\t(%KqwFv?<]BeGf&tA|rQ88uE!V?6*W";False;False;True
"mq%\\n'i\tD^YrD~(6(iLkH3{ctLa[KD62We";"aq/|9\">)gnG3u5Jqnip*3f'i\nm1('s']8pOz*GJ<p";"Go-3<&d<@WAB%rydJ:^XIpIxf\\ayo2_QRSaV\ndv7B";False;False;True
"z+0FcPAShj\\";"oQl[njdMY hp:uSC.iyKm4f~37I\\'!&;y}>wrlCc#F";"5op3YR'SBB6 I5jzo*w&mK]tYzWO5j>MW";False;False;True
"j]%{e8k/\\dxUZKO{HMm u8H9H%r";"?s'TzZ6%T+;K@mUp9dK3n{3-1.y";"pg?32$WQ!=abff?#td&) 7 Yf+]v N2LG@q/oSf9~Tr\\Z";False;False;True
"zbsw\tM,1peB*&[~/";"n';-b!Y)";"Z!5z\\t-f{?km]?b|E/Aww.S.";False;False;True
"v29";"xgE`H1u,O~>eb";"8^;hx!M|d<gKr";False;False;True
"ZY$MmI'Y<nD";",XDn\nKQyfRm(1rV,?!%']dGc$H3,W9A\nd";"SvNcf9vn13j4<'E^D%LN\np$vai<PCJ*XD3;URbaB<veS;+^-^";True;True;True
"Q>zmfMKX\"y>hxW:Z\\<ez 3gY2";"$#\tHF35&VI)-P[E_=^bfuhESrU\\i[YjV$mg";"egGi)gJzlXwEUxTuh&r/#pp6e~',!L(oyi5N";True;True;True
"o`";"'jxGLm`S~\t8GgyVL";"]L4]nAWfr]k";False;False;True
",92Xk%AfPYX(<5 gazqv~IxlW";"X9Z\\t;lRdlUDQcG[BgrOWmwJj6$!vz5}sI?l1EEcd";"@Ls`'>m5a[?l";False;False;True
"P$w|#NDHX}RsFW/M(b`uQL-#.k";"Q[8r\"4;C]+=w}-PnP$$m\"H\n.cu'`k";"\"}Fv^!u<7@OU4RVNb\\|FVDd6~p_dZr8#w<WL[i";True;True;True
"{.sC\tk?p[tt?E{D9j0#J,[9jkz\n`es;";"MHO";"NWU}5)#AfDvPEi`x[G)[&*!1H3V}0;`o){L Qe.vCZ\nF";False;False;True
")a9z\"JPR[dDsL2o2;!Z-T!S!2%\\B219kkl1";"LX4eU=q^Rv,~";"j[hG0YS:>\"jBBL*zwg:L UeFg)*<Z^+v. ";False;False;True
"2i n+R_Rk}kT%s ystci<$=d*]-m4g#";"7mVdCi;8W[~nbvSMTg^B\\r0P,n^,>yblf&";"Q].";False;False;True
"!5CqBJ-Ba8KQp";"z6<G},aY 0]YB/`%(;]-&Zng\\jX[!~7";"5zK$nefT";False;False;True
"y}Xc`VC@ib%@";"H+l ?Wg4Oun#^Z]uOAU)}BDe}_&$k _~C";"r9(1E&U7[(vPbA)sa?R";False;False;True
"2_f;&9bhkdHfE1? \\g4h+n";"2_f;&9bhkdHfE1? \\g4h+n";"2_f;&9bhkdHfE1? \\g4h+n";False;False;True
"1q<X\nSnyWr+-vFN[P<_MPz\n\tT%{M4#'w";"dCU5@$&X#9~Ph58%\tPq,$m\\@lNr6\\!]$N\nw9><gn^m9C[j<";"\\85NxN/)Yc\"uS]T5-+A'NbvFl4c6";False;False;True
"`J\\?^&BDcf&";"(";"g5%\nA-`M)OY2t!B=d&g#F]VKf^[Jy_&HW?9WYvB3d&B*M9@";False;False;True
"#as,X8J{TDWV6|4\twWO?wWt%.mik^h_cs&$\\";"LrcbKb`I8KEgb";"\n{@\"Z\\d&qu{x{aIUDqa7Inpy`3vh+Wd]aJN=X!(?s[)G(_";False;False;True
"mArn'=&v\toBXkb0&sx~=~";"mArn'=&v\toBXkb0&sx~=~";"mArn'=&v\toBXkb0&sx~=~";False;False;True
"";"MQjljq)_/w1XeNdj)v>8JNZdLmf";"K0%Z}VbfCKqfz;~TrX);'wN9yR\"P\teX){WAV_";True;True;True
"v]AV9!sey3EKY~s(M\n&:1z9-{Z6 XFTXD0J3LX7GJV=";"(G'XA+XJ'931KRlXRXPd";"\n$DQ~F_4QFc,Loc1A6\"hn";False;False;True
"n=\"";"qXA/~zJ^$}\"m|{yd(3]!WW[";"((X'B%c'$Yc!C\\igBW\n&qTs8h\\~5{!HPT378;";True;True;True
"R]~nU$`-pt5-5[]|R]GMEc(";"\tjl8Oq\nnxA=Vizpm;\tgvOAhN6}J|*1c,j7 `idfXmD_Gz~\ta";"(7P2";False;False;True
"`E]*wjxP,O?03%$EYA";"$\n#]cqHW\tV#1&}!/7_U,iH7MJ";"mqqASvy5kOl:|ee?Ky\tW";False;False;True
"Ty\t3#";"xUD]#{ZD+sxfc*iU{{IV)5xexG82jM<pO~=R=.l$zBy";"2wzFmp";False;False;True
"EyqFbcK>y[7,(\n^";"S`#";"bhX@JeNwDuE~}@o?'Ud5F{`~d/F^4e\n=6Y1\\W%x8";False;False;True
"duL{654(q\";.#df\tAkeL=+Nw|UI>cww<wc4";"&";"lp/h\n1@9&8In?G!=bE\",mtKk_ez0";False;False;True
"N.";"]";"\tLJ5wP{%U/Cv}+Ya\"6%V]O$OnD";False;False;True
"s(4a4S6|B6i,\"3j2#KZzTJo#w;$RvuQ^\"q!*?w/.vko#";"Liza'R-Zl, oJ5MwB<\tPdIrlAZ5a";"*MuD5m:RMW?!7Dc5! f@}4Sw";False;False;True
"ur+Dy>9I[q1ff";"7-FhhxyD\t>6A|'1]P1%\"Dop)9Z_uH";" 3<PRnGGIS@JCua9+k7a{`f\tB3Lqxr4?+u";True;True;True
"``IK*\\P/v1zR~1yZfWm,qYb7K8TT_=[kS'gQh(r";"X9g<#4D;>TLp@k?t46Adr18%.Z5";"D!{5r.\nK\"~LX}Gs+b'F#I3MCV8k+iGI0wi&";False;False;True
"Qik-mT[75rr,s@j9Hgvc\ncy1t\tfKcf|`daO?<(Aoc$";"$DTh<(NSNsUDy_(\nsS~]S]/Ihy1h~}4R2|";"=Z2@q#^L%1j*s$IxM#RjrM kg)wdHTXKr(w`";False;False;True
"n:arg~\nd V5cKq`\t[/V+r.j$qs-m-y<A S^,=4n)b|:x}6KP";"mE";"K6x";False;False;True
"`\t)-.]Fon=a^(u\\CGvKbd)x\\:?c\tAuE3\\;\tluOF*1";"u4gG-yv/xtYp=Y%u<'9i13t[6o;X";"r";False;False;True
",-`b,nZ@AR+C  @X@PBu`&eoR}<aHnPCH-eJTb]5q1tp\t";" ipmZ|9E]eXoqDh(FsE\\4{.";"l1CO6=0*y_$@;?b[h`P=w\\D\\)5L/^4XU]\n#F]SM!I,M";False;False;True
"?Ah4R=<Gn+`LIZm*,'pCt~bdR0";"^Wsv";"li*[XM5\nIy49F>e[*,4";False;False;True
"v<X@";"#lW?04tT={,!6/";"EJXj~!m7n)^dq+wl|bRNrE%";True;True;True
"7vq4";"A>F%h(mJ|+O9cqWG\nu%| `6$oP&|M{B4\tS9v0-_Q(";"g;R Z=gX$Ye\\Ww%O3";False;False;True
"#r\"E&G+j:)HmIZ8G8_QQJ<j8x^\nrDa'W(*'}_n?CC";"Bro-Qto}NR4O0l_H$*geZ,%vK\n";"wh,\n\"1_61%<|0#jnd%*U77PZw@Sm?M1WJM+cOxu0`.w\tiME}(";False;False;True
"CWSqKHE";".AY9fEZ\\'\tyz~47gMhWKj";"03IM{=xPKGBBWDYhRSmRrYWi\"^d_;;\"5qnq|c]5oF";True;True;True
"=8A\tR_)L3ZVka~=_+HH=5qlxz8mNwM~[:~=Tq;;{a?{wl";"Vp>/Q58g~^Una8\nzU>!Uv2?gR#y!n[%H@<";"u$bpK2cWw:wEgv<GRL:8GB&8)c!YAqPbGM\"}|<k`";False;False;True
"\tMSWeI4x5,prSvtRi5";"z]>*xAtEw%Eg{>b1:?A";"vlDh\\)]UJG<OC8+P\"r*'4&-fH7wy;{\"*21&cA\nsv34ON?AU0)";True;True;True
"^yPn8`~iK4t{TLmE[%\\\tQLEwj2\"l-!F~";"uCd#E]\tV}@b]^0@_FX;9bwuUC Y.#{K?V9$fsAj41*9";"-z-Q!";False;False;True
"rsY2NZx5_\nzV;4]wD8E\ty#B3v}\";";"E3[YLQEjz2hxIWrn~E't4KTxV]Q\n4_rD4";"IeEjI=ucJ=gIrpd];2U+by#utR-ig";False;False;True
"-%J6#UF_k=A_q9'LVo-qMix[t2vB8;y";"PO]r\"g5Ub5fW";"]";False;False;True
"0";"8UtY IUnx#R*S3<7ekJ\n\n| L^4\tl<DwW2% ";"X$msH2=C?-(gFym)gJ|)!+~H@DJ5 &1bFT-b~?',\na=L`+";True;True;True
"]Uu9B52K1voDvEq+?E^cvS+BG07ttH{'LWO@iMiE5-PCc";"\"|P\n*+G`AYQ]";"l2XN@`19IG;\"\"Xq|BOp vjZk9m\tUp14";False;False;True
"m;vuYinG\\h$K@n8\"1sUvCBx_n</KQXB}O7";"^?-*fRdZt-Q<(|U#cT)c^)5KgGiP\\[&/6QBB>(?U";"Q-vs^VA:i3u(Bfne\n%tQY#wek402%|}bjKmTi]9d7k";True;True;True
">W9+GQDG<";")|f<g';$o_;yEd.c:EPdZWkuN@])YdOG?ag";"R{^q/:dB]n4XY}i08N[PR?'cp::8?TLJ";False;False;True
"@uET(_V#I4";"PskEg:L^v[\t|E31D";"q\t?4k@6s*[)}%@S?*i_}A<Wib`QPpjFROQt>^[\no";True;True;True
"`-6B'1nQa&;y";"J_aK$Qen`CW ,e)jYzJN{XaNFfodF=\tPcab{7~'\"xCI";"gc\n|m$6Z/w2VdHVSU,3_D*B:\\rJn0o(7p'Pv][sSOx(+!a<CW";True;True;True
"'GLK~jR3BT?6zB";"Ga;A5\\cNl2sJY^~!";"\"l3@#fi27T]uxub_]s9HL5+?E>W&j1ZiJGe:8W";True;True;True
"2`{*n:A[P%~WEf@T-B|UM6y@j=Ks<5Qd|W$";"VIM+5rxsVB(285K8COe";"EN{_!A";False;False;True
"h0ePS*R-IOcKR9#.l,VI6j_0/^A+BU8=Ow|@9G:pDw'";"?m=-2^/em`Q.oE0k7Wcu M.H~m6Gih";"enafle80TPRa6WiF$k^:6I-\\>ICy.N'O\tm;GRi2%";False;False;True
"><ZYR6>sx3xL664V;30m";"*8?\tS\ts|]bZT:L0]Y3Q?\\*~ {xbCLBf.;!o+:O";"9{)IIBWUoD!.lnn=xnM|b[5&tAYqw>U";False;False;True
"|04?WLeQ\"dN@9]";"\\b.SW";",#piK]bJ7;)_h3&YU7M\"_NqRrjf&LAH[~\"\";5i-";False;False;True
"Pn$|(93H<:qL5\\A{j]N4";"";"\n\\";False;False;True
"oU'@!?Q ;5;.HczN\teqdwWZ0";",o!CER\"NA]$Bp{Q=JK\tdUq\n8WW)meL=]F7jt37;";"@UQ";False;False;True
";";"RfBs%I)H}6h0MMGXBr]+V+c@@IP7*2q,2\tA!=bD$4>tE6.O2=";",n&]";False;False;True
"UUSXWP^Aa<1?4V0VM'#p< ]C<z{>}#zy.C";"3naV&?X4]et',&F2')yf=ndqTVAJl7x_urx>0G9z`R)OOX";"ls|+Yo4t5ygHrEiQI$3s\\4?eNbt}Gkx]g!S";False;False;True
"'0j~Nk'";"|Blf;MB@^?TqnL4Vf";"t[~!\t>Js1u{n_dj+;1Z;";True;True;True
"^m^k.156Q1*C2C)#{D";"-[h";"S+-+TJQT=t4_3sv\"e};Q\nb";False;False;True
"wNH<9[L4<'g:Y*zr_x0ZFVH&x30jl/";"_DybReQl:B`rS8RB4#(*! 48 3*Qj2qh\"1 <nz'oT4L.";"AoN ^Lpi[97hzWU\tz}Fb";False;False;True
".6)qJ{$SX~Vzc>`c>)gG)/#F s,'bnl";"'";"4K\\Q0v^M>";False;False;True
"*o\"cP=V?V0zVjO8U6i\nx&PH^n+";"hiWFhFl>?w5!a{3";".#C<AbIJm?eLPXO\\onp!sh";False;False;True
"?k_]uNU'suwn#\"7xa|){C-?xty5>S40``+Q{P#RX#*MveJu!;";".hP}";"9LAo(";False;False;True
"bDusP/\\/2Gb_Gg~\nGKZU.}(1J;lxE^|b";"";"~=v3]GZ.3(>Z(-K#SZt*a";False;False;True
"rv\tsRaq8a@c0kv_%Nu3`J)]{\nq~]1&njb~Ba@}";"@uNZ";"U";False;False;True
"x[Z|WTSNfwvE#q$]5Z3$Pa?&`C$|v+{VG\tHhp";"]epWr'N4hKGtPS11ACn@,fI7eJ{#YO%_tz~wk'#Mq";"lwf<6Ih/}`Gs[4#il-srA%vWGn8f}]kaCRI\tll0_s'J";True;True;True
"J";"e1.n<7=?>Z\\5pZ.U*!>>)W{v";"tN|m(iJl|x_<']2&}UXaku,HkZ!\t}\tMnezEo/LPkNs";True;True;True
"|L#$sBG7HW+m";"3'+*qdN,M;MD;+|!\t s m;<hVMl";"](X8G{Ed0Y;e)`$5bi[zP`hwXoibRg577+Y";True;True;True
"q4||ex-v~Z `V)3LqSQ<u \t!u";"lQ~*VfaXwZ\nMC-=a.h)l~P(,/=BOh";"[sw";False;False;True
"[i.|ktd.lVNM{>QL0Wa|";"4g{zu>gINx#D1sa;y$>kOx\\\tFv6b-$7w99";"/Nyr\nk,*F*Y3* j~TkyYO:%wpcf2UleF}l#";True;True;True
"kWNS/}!;oZ,A|2T\t#!IA&LUVscU";"5Yv_LPb,j_/tZ\t:)WCPnDZ`\\a~I";"K>BL~I<@ldO%U:\tDe0oNO4IqAe*5rR^YK\"\t?_";False;False;True
">vm_y>#l9bZ*=81K3f\ni%iYq@0EA\tMH?/$GFq*y5yHF";"oaz5D5#-A=9MNyKVpuRTb8%2&!q_=n";"QM.odK,&2@53q1!fA3pY\t9H)8Isoy^rkSwZqOAML+";False;False;True
",M6jut=48s@H8]Nq1=\\,HNbP'\nb9M'`P$'e";"FQul\tSoY$4[N2M`m";"%2:bl'm?&&9+Oz*(";False;False;True
"$%{kV/l0V9lF!);@cU?f";"5x:WZn&u#?GG_E)n!%2)oe^6Z}1,]e";"t}}VeF $pF}^h*5nLd<]b18/*3Pb0r9E[|cXqR`;R(VmEb";True;True;True
"AX!T#nSeNC^9q_asJK_\\8RDl9A1BW/>";"+UX9Vr/XPO#";"d\t";False;False;True
"Z)$3k\t\",=N#@%%cUvkrIxz;:~8o";"Z)$3k\t\",=N#@%%cUvkrIxz;:~8o";"Z)$3k\t\",=N#@%%cUvkrIxz;:~8o";False;False;True
"]Ya.kZ\\$3zMeIM;{";"";"U^K";False;False;True
"J";"'(s0G8M5&y?4'>_y4vc&";"{{T\t &W'r<2++xQE;]c]\"XyET~<";True;True;True
"\tn~Z1C\nLD%!dCo}dS#QFi";"'5h?_QIWB,R-5!fK]Q~dLXgZ~[{%Z\\p";"|\"?~;`7AaI`0bY m*X\"DDhMkwP1<S\nL8^Cu9lS[%\n,u";True;True;True
"";"7";"{8!\t#/\\4;<00o.wN9+?g9xZ1X}+jiT_AwY\nAWNNq^.*VVcV";True;True;True
"\t5p5zB!8~q=jb%).w7\n$j$0:15J!1F%=9[t_ug:~";"\tnPND#ASJ'h$=GB\nL9>c37\tJ@MXNW%:I_%\t(";"1(SFIC7{0T=cFG\\$Y$HWXH\\>F1";False;False;True
"vW\"24,K\"0\n%\\D>o9H@RCSo";"KQ'ay/\\\";XErOPC^70.'`wi&Ym/t^C\nUFo#O_4;";"?6V\"t6kCfF?\tB}Bl]8L'+^U+|8>L!\\_mr\">%f_`.(@kJ";True;True;True
"-C[uRgv95lA|s@y$cTLQ6wW";"u=KY,AcR0)GJY=}nr(\tY$5~/";"G/[HRA|f_KR\n/g8XUQYX]&&EBo";True;True;True
"XtK#@[n|M~DvrEe*+0jy[c58Dy=#XLSWZA[Q(jb ZxRmWIb+";"j0!\\^tx:\t'WDlb3b|r+,mB7j7.YW66bj-EY2)";"Tc3F-~Fc#(HwN$,i1]b\\+V#";False;False;True
"8QX3#0Bt~1PDOGr6ml&(D&<u}\nT0/,IcZ+";"SGdo{ix[aFJG^*cj,3UfC!m7tyHm3AS!e=s^)`:X";"zq[U[(o]A`Ak*pwNQ,vv6viJU4J-M1+mVc*!Ck(9B\\JL ATu";True;True;True
"nlUG&+Y>M=kMTh\nE";"2X\tmMR;qC1pvy\tji*;P!g7vqWRN&%^kg";"}HrBbG<@?8uAO,'V\t\"$R+{_Q DGW5";False;False;True
"R}xH\\PxB{)m?AHA\t[='Hu;G6BVK9o*#'s. *qG3";"#2xjk5_6^rT/7hkJUzC";"\\)o!5WPlh?}B$r|wtK";False;False;True
"\n[jq7-a`gogOT~56'ays+>JgDvL!;1tM[lsw{;L().2.QPi(";"ecKZ\"qtx(PS0gIRuV'+Xt6cv<_uo_a.AJ=JF-|.2eEX82\te";"8W.`A+i:=6@H}`A";False;False;True
"P]s8[_BkH/&19O%^Bowr<|<w5#hZvxy}P";"Dq,%uvY\t?FU%h@f+hYCtA8";"N2z>r";False;False;True
"QHi~vMy+{wS\tI'giyO\nJaAT@{BA#-";"R%?_3`G\nxpS)C]v\"rA0DFL+^.af.$|\\n\"{Yy%O)1ZoT*Mz\t";"Z^a3w6\ndA9Tn4&n$(&";False;False;True
"zEk=Ta\nYx/$BIc]T\t,(zIbpm$vBf+M.\n-{";"zEk=Ta\nYx/$BIc]T\t,(zIbpm$vBf+M.\n-{";"zEk=Ta\nYx/$BIc]T\t,(zIbpm$vBf+M.\n-{";False;False;True
"$lw%2rTs,D/cS";"Q#\nM|I+%G'Z$`{D@S(M";"SLxp5Dogq1nw;eL:@VgXk";True;True;True
"rv2}kyij\\Iw=o/F\n";"rv2}kyij\\Iw=o/F\n";"rv2}kyij\\Iw=o/F\n";False;False;True
"3Nw`=)>-5:Y,|)5OF41k~!&e\n MXru]";"L+Z|C^%8FD(+Zz[~wk@\nK!0T,7o?4YU3";"W|MF$S4sB?,7XPHt+(9'8::%\n)R*C9`SVob";True;True;True
"6OV0VEw%-Az5Q'l;pi{P<\t~";"+)rnb\nWe3!uH8\tXb\nb5KU2}+pUWQHe>X.sh5N<t'DO1?Y";"CbaT'}TKoxOp#+d4IK?To8,E>w\\!wl";False;False;True
"DPe>Cz\"c-R|LUTq5:(V/c#c%'}-R(^ma![+?9x";"<%V<, ]@4<~:u?`qwiT-)xcw7?8R,R2n_f.<.R%u+";"r<t<N\t\t ]4\\r_`Z Zn;ii=c\nM<\\Qv2 C.\t5{_bGW~ \n";True;True;True
"TZl}\t>JxSs\tDrh!|5jh#iv0m*b'Q5bo";"TZl}\t>JxSs\tDrh!|5jh#iv0m*b'Q5bo";"TZl}\t>JxSs\tDrh!|5jh#iv0m*b'Q5bo";False;False;True
".z\nBBz!YmukqcS|q2T4fQt7l\\c";"RKtJvs>a+5{s`6TPTBddH=e|xK#";"?#Wt4$RRM8$)G{<nVTUP\tI-~TA3tcHa#;Aq^Lw@jQ|";True;True;True
"cmK5gk> {!~D;\n7V062a`BpwO\t6U$E(2c&j$`vR";"u&JXqkHoenNV|vJtF%{pCR,MjW=8y_\"r7LFk\"'\"9m5~";"LT<PneM\"~2Dw_eb*Yky>)U:99pfCV${Z.>TVe8:T{Vl";False;False;True
"nO@AQi!AtzGDWl$YW&I";"@J:`u\n@]3d-/!({)UR[b3@9Vlms,nb@]|e</TL,bBmJ*t3V";"U)X>VQ}OV%VeO\nP!-]'S)";False;False;True
"i5e6Z<\"PKNFF]/Jb$]|5%/Ua<8GKB*CN,TyH#{X|YmKv5u<a7";"i5e6Z<\"PKNFF]/Jb$]|5%/Ua<8GKB*CN,TyH#{X|YmKv5u<a7";"i5e6Z<\"PKNFF]/Jb$]|5%/Ua<8GKB*CN,TyH#{X|YmKv5u<a7";False;False;True
"%8x?] \n33ff";"-eT9\\N'E/m_%S/.ER{+@sZI<g t\"nNqMH";"kV-`y|Y8a\"8%g5%,Na5oJ=4Z:nE,]`,v}s*V\"";True;True;True
"fo";"9I2v|O>8v]Qe2p(A1$?DnFi*ew keDuy!Cb;";"g Txq,\\'iu\"hz6l_0n=I~";False;False;True
"VD[b&S%rCOYWA(>{zIUmhe5a^ISr'Vaw,1z2";"\\m9}6!xuJv=JKEgC_;I|i";"R<vZE=w^RXGp99`uktYR~mP$'u\n+pQt,,cd*";False;False;True
"/P{RS$p;VKa$i?AHo-YZZ}26#";"zn/J6";"SN\"%Q\"+c(r7+c#4$D[O";False;False;True
"{H6+jhNRUI@?nmc}Ck !cVvvfvT(3aYT<q";"{H6+jhNRUI@?nmc}Ck !cVvvfvT(3aYT<q";"{H6+jhNRUI@?nmc}Ck !cVvvfvT(3aYT<q";False;False;True
"{|]4#)m14+J\"";"^pkNi=t,[57<f1A6j}r\\,+i\\)hX*p,e`iGo\nSZWu|";"8TWj{CFDct!}`He3q)\"@y2zW3nU{yz;:,uup[";False;False;True
"K";"EJ5*AC\\H\ty=tBfIl&]:F3qm\tpD'u-\t\\.q";"b\t;]#v1ma|EqhNO3";False;False;True
"P; v";"|, (dQe;P+|OYQiMR^";",;s?";False;False;True
"";"";"_GQ,;J~q*~[<g_*Zet[&bVCI]";False;False;True
"dazg\tmP6:!!cDI6%\"%R?<|TA~6N=<Z7N@)d&k>NxhV~[`";"qQW@Uj9_";"iKq";False;False;True
"xm";"H^.\"16kZO Y,[GQ~>3bkn)'q]gu1c9YsW^}2n|7AhZw%-";" k 7L\"y[X\"kj!~bXP5)(]xF\\Krs[S5mi#Qo9%)4qHY\\4_C8";True;True;True
"Ws,Qbv}[.";"WY6XDEwh\"U2\to\t3Ggfuz/4 ly=VLWRMU8tqEX)V";"ER2fu2)[;3Gxmm5/S6E=a$M;L|8";False;False;True
"Qe3/~A=j@f2rf DtB\"UzX7\tGJA2iX;d5ya=ysr13p";"w}SS7}?_'0-S)\n\"Hn";"Hr%,^";False;False;True
"9V%mb-zT >I=.@px%-S.n0";"FZd<VuT9";"p^wXUub";False;False;True
"^Az&jQ/@%>$U\"`k_qk|U??>ZtuI49_PIy,tJl^:v_Ds";"4vyr)Rnv_{[cCaX";"FW}vQWP^G.Y -sbX}";False;False;True
"@4@s-ZkFf";"\"-Kag@ERzUdT0mvCjYl-Z}K#(Wx3'rU<@\"m(S{^G=pDx6M\t";"==XOMOCwS4^k2|F1fY%0hE%pD6-P!uGgi]9L9%_c\n&AN]";False;False;True
"`d\tNc[m%As`qdLc*p1npC8{";"60uAHfB+t6 ^r/&x4=F6Z/:T4%[$g7rDOsLUO";"g-0 3";False;False;True
"R:@";"o|k@,NZs9NExdj}LqtH.O\"l96l.V(o";"]L;AU=UWO<d,u?;)y%(#x}<7#7RqMsUkAst`S$2To^";True;True;True
"kqlQ(:zaWGEG>4ehTHmi`Wuj^KP%\\[qjk";"2?@-hX@|B,6lG#w-UOX2";"j9$kzmP)F&M4|f(_/nJ0<$\\C1 M|A7$:]*%w";False;False;True
"\nHnUyjjh#;CL";";~$@\\uv.q(wRM6XoVt0C_(RN^p9k?E";"Ot3cj==8NHi7]M6j6Ih^F'(D.'";False;False;True
"0<)+K~kY{+#:mQUlS8j{5${bvows\\=C|NfEzr";"Jt#$M'o*c)tQo3wp!Q5KHNZ\t=";"dV;`\t5d8^qYv5,q=1Kgq7Qf/&&*";False;False;True
"qeuS;(0LD\twgPd+hgS]6WT=:N8";"\"XrW3G:^LCJZ]*b(YQ~PlD\"LfuQNCS.XJ";"\twg@l`.9Uk'!O\n~9FUS,&-vHt4Z>AR$'>LR`caQ==+!W";True;True;True
"~2[t8zLiuToiU{-&wR:A$VLNd4.K1!BY<5A";"}izXt\\u+XPDCXJ*A@T\\}GXOG[.f";";ssc>7MyPxdT$m_N@6uwh&vgzkigOZ)";False;False;True
"@sF]~WYw6P/ ^2wc]ahF4\"3Bx=K9d";"fj*0/wC";"+O8~x=jnMe+gD]wF{/aH^,W\"c!";False;False;True
"8@7'>XH%-eO]?e{$(W,Y-Z<h$6vILysc3(nKeE2y,\\wF8\\U@";"8@7'>XH%-eO]?e{$(W,Y-Z<h$6vILysc3(nKeE2y,\\wF8\\U@";"8@7'>XH%-eO]?e{$(W,Y-Z<h$6vILysc3(nKeE2y,\\wF8\\U@";False;False;True
"k=d]OCwuc?5,EAMtEz<!^ H3_*E 33zA";"k=d]OCwuc?5,EAMtEz<!^ H3_*E 33zA";"k=d]OCwuc?5,EAMtEz<!^ H3_*E 33zA";False;False;True
"%R6'*Js@}o)`Bz\t3$|p>l8l/?`4h(hM0{U3_mnV*57q4~ih";"fwf /\n}xS\"M1TqX";"\tyA[vRE\"C5+%\\)95-Zpo_V$z";False;False;True
"T\nr8ce6~CgVT6 u[Dk9wh/trS;Zq-Ek$/W[H{";"'\tTuwlQITl33?v96#x3997GImdyz(N@D90yv1s~}K]En,G";"cVmiwPyCSVZ|Hn9cQ<SEPg`Ukf6,";False;False;True
"[Z#~[Y%}nCo*AzIVjn?RGIae9\n}r";";W{4Uvh^1y\"||!#hE<O\t||0ryC~m>'i]Ot{HTCc7#e@08=qr3";"'Qy@;";False;False;True
",~N6D,o\nE+KLdc,";"#+O -zoL-2=/g0@/81YHc>";"H7fP}";False;False;True
"fY) uj\\v=y~20TPtvTI{X+vLT?g]";"izkNZUL.]0N3@+Iu\to.Cgbc AlV<e}_TzWts3\n8";" S~!W8%P;E2D70/d{_H75506Sssa9hn{EmO\t(Ks/E#xN{";True;True;True
